4724,health/body_parts,body_parts,body parts,
4725,health/personal,body_piercing,body piercing,
4726,health/body_parts,bone_arm,bone,arm
4727,health/body_parts,bone_leg,bone,"bones,leg"
4728,health,boy_hygiene,hygiene,
4729,health,bracelet_hospital,hospital bracelet,
4730,health,braces,braces,
4731,health/body_parts,brain,brain,
4732,health,broken_arm,broken arm,"arm,bad day,cast"
4733,health,broken_leg,broken leg,"cast,leg"
4734,health,bruise,bruise,contusion
4735,actions/grooming,brush_hair,brush hair,
4736,actions/grooming,brush_teeth,brush teeth,
4737,health/personal,brush_teeth_chart,brush teeth chart,
4738,health,burn,burn,"injury,scald"
4739,health/body_parts,butt_bottom,butt,bottom
4740,health,caduceus_medicine_symbol2,caduceus medicine symbol,
4741,health,caduceus_medicine_symbol1,caduceus medicine symbol,
4742,health,call_nurse_button,call nurse button,
4743,health,cancer,cancer,
4744,health,cancer_cure,cancer cure,
4745,health,cane,cane,walking stick
4746,health,cane_blind,cane,
4747,health,cast,cast,
4748,health,cat_scan,cat scan,
4749,health/personal,chapstick,chapstick,
4750,health/personal,character_traits,character traits,"attribute,attributes,characteristics,features,traits"
4751,health,check_up,check up,
4752,health/body_parts,cheeks,cheeks,
4753,health/body_parts,chest,chest,
4754,health/body_parts,chest_2,chest,
4755,health,chest_pain,chest pain,
4756,health/body_parts,chin,chin,
4757,health,clean_diaper,clean diaper,baby
4758,health,clean_hands,clean hands,
4759,health,cold_sick,cold,"blow nose,sick"
4760,health/personal,cologne,cologne,
4761,health/personal,comb,comb,
4762,health/personal,conditioner,conditioner,
4763,health,constipation,constipation,
4764,health/personal,contact_supplies,contact supplies,
4765,health,contagious_2,contagious,
4766,health,cough_1,cough,"cold,sick"
4767,health,cough_2,cough,cover mouth
4768,health,cramp,cramp,
4769,health,crutches,crutches,
4770,health,cure,cure,
4771,health/personal,curling_iron,curling iron,
4772,health,dentist_chair,dentist chair,
4773,health,dentist_tools,dentist tools,
4774,health/personal,deodorant,deodorant,
4775,health/personal,diaper,diaper,baby
4776,health,diarrhea,diarrhea,
4777,health,dirty_diaper,dirty diaper,baby
4778,health,dirty_hands,dirty hands,
4779,health,disabilities,disabilities,
4780,health,disabilities_2,disabilities,
4781,health,draw_blood,draw blood,
4782,health,dry_eyes,dry eyes,
4783,health,dry_lips,dry lips,
4784,health,dry_mouth,dry mouth,
4785,health,dry_skin,dry skin,
4786,health,dysphagia,dysphagia,
4787,health/body_parts,ear,ear,
4788,health,earache,earache,
4789,health/body_parts,ears,ears,
4790,health/body_parts,ear_canal,ear canal,
4791,health,ear_drops,ear drops,
4792,health,ear_plugs,ear plugs,
4793,health,ear_thermometer,ear thermometer,
4794,health,ekg_electrodes,ekg electrodes,
4795,health/body_parts,elbow,elbow,
4796,health,exam_table,exam table,
4797,health/body_parts,eye,eye,
4798,health/body_parts,eyebrow,eyebrow,
4799,health/body_parts,eyebrows,eyebrows,
4800,health/body_parts,eyelid,eyelid,
4801,health/personal,eyeliner,eyeliner,
4802,health/body_parts,eyes,eyes,sight
4803,health/personal,eyeshadow,eye shadow,eyeshadow
4804,health/body_parts,eyes_blue,blue eyes,
4805,health/body_parts,eyes_brown,brown eyes,
4806,health/body_parts,eyes_green,green eyes,
4807,health,eyes_hurt,eyes hurt,
4808,health,eye_chart,eye chart,
4809,health/personal,eye_drops,eye drops,
4810,health/body_parts,face,face,
4811,health/body_parts,faces,faces,
4812,health,face_hurts,face hurts,
4813,health,feelings,feelings,feel
4814,health,feelings_2,feelings,
4815,health/body_parts,feet_bodypart1,feet,footprints
4816,health/body_parts,feet_bodypart2,feet,
4817,health,female,female,
4818,health,females,females,
4819,health,fever,fever,
4820,health/body_parts,finger,finger,
4821,health/body_parts,fingernail,fingernail,
4822,health,fingerprint,fingerprint,
4823,health,fingerprints,fingerprints,
4824,health,first_aid,first aid,aid
4825,health,first_aid_kit,first aid kit,
4826,health,fist,fist,
4827,health/personal,floss,floss,
4828,health/personal,floss_2,floss,
4829,health/body_parts,foot_1,foot,
4830,health/body_parts,foot_2,foot,
4831,health,foot_hurts,foot hurts,"hurts,pain"
4832,health/body_parts,forehead,forehead,
4833,general,forename,forename,
4834,health/body_parts,gallbladder,gallbladder,
4835,health/personal,gel,gel,
4836,health,germ,germ,"bacteria,bug,microbe,virus"
4837,health,germs_1,germs,"bacteria,bugs,microbes,viruses"
4838,health,germs_2,germs,"bacteria,bugs,microbes,viruses"
4839,health,germ_virus,virus,germ
4840,health,germ_viruses,viruses,germs
4841,health/personal,girl_hygiene,hygiene,
4842,health,glasses_eye,eye glasses,
4843,health,glasses_eye_2,eye glasses,
4844,health/body_parts,goatee,goatee,
4845,health/body_parts,gums,gums,
4846,health/body_parts,guts,guts,
4847,health,g_tube_feed,g tube feed,
4848,health/body_parts,hair,hair,
4849,actions/grooming,haircut,haircut,"barber,hairdresser"
4850,health/personal,hairspray,hairspray,
4851,health/body_parts,hair_black,black hair,
4852,health/body_parts,hair_blonde,blonde hair,
4853,health/body_parts,hair_brown,brown hair,
4854,health/personal,hair_brush,hair brush,
4855,health/personal,hair_brushes,hair brushes,
4856,health/personal,hair_clip,hair clip,
4857,health/personal,hair_dryer,hair dryer,blow dryer
4858,health/body_parts,hair_gray,gray hair,
4859,health/personal,hair_pick,hair pick,
4860,health/personal,hair_pigtails,pigtails,hair
4861,health/personal,hair_ponytail,ponytail,hair
4862,health/body_parts,hair_red,hair red,
4863,health/personal,hair_straightener,hair straightener,
4864,health/personal,hair_straighteners,hair straighteners,
4865,health/body_parts,hair_white,white hair,
4866,health/body_parts,hands_1,hands,
4867,health/body_parts,hands_2,hands,
4868,health/body_parts,hand_1,hand,
4869,health/body_parts,hand_2,hand,
4870,health/body_parts,hand_fingers,fingers,hand
4871,health,hand_restraint,hand restraint,
4872,health/body_parts,head,head,
4873,health,headache,headache,
4875,technology/assistive_technology,head_stick,head stick,
4876,health,heal,heal,cure
4877,health,healthcare,healthcare,
4878,health,hearing_aid,hearing aid,
4879,health,hearing_aids,hearing aids,
4880,health,hearing_problems,hearing problems,
4881,health,hearing_test,hearing test,
4882,health/body_parts,heart_bodypart,heart,
4883,health,heart_attack,heart attack,
4884,health/body_parts,heel,heel,
4885,health,helmet,helmet,
4886,health/body_parts,hip,hip,
4887,health,hospital_bed,hospital bed,
4888,health,hospital_bracelet,hospital bracelet,
4889,health,inhaler,inhaler,
4890,health,insulation_blanket,insulation blanket,
4891,health,insurance_card,insurance card,
4892,health,iv,iv,
4893,health,iv_pole,iv pole,
4894,health/body_parts,jaw,jaw,
4895,health/body_parts,kidneys,kidneys,
4896,health,kidney_stone,kidney stone,
4897,health,kidney_stones,kidney stones,
4898,health/body_parts,knee,knee,
4899,health/body_parts,knuckle,knuckle,
4900,health/body_parts,large_intestine,large intestine,
4901,health/body_parts,left_foot,left foot,
4902,health/body_parts,left_hand,left hand,
4903,health/body_parts,leg,leg,
4904,health/body_parts,legs,legs,
4905,technology/assistive_technology,light_pointer,light pointer,
4907,health/personal,lipstick,lipstick,
4908,health/personal,listerine,listerine,
4909,health/personal,listerine_2,listerine,
4910,health/body_parts,liver,liver,
4911,health/personal,loose_powder,loose powder,
4912,health/personal,lotion,lotion,
4913,health/body_parts,lung,lung,
4914,health/body_parts,lungs,lungs,
4915,health/personal,make_up,make up,
4916,health,male,male,
4917,health,males,males,
4918,health/personal,mascara,mascara,
4919,health,medicine,medicine,
4920,health,medicine_run_out,medicine run out,
4921,health/body_parts,mouth,mouth,
4922,health/personal,mouthwash,mouthwash,
4923,health/body_parts,muscles,muscles,
4924,health/body_parts,mustache,mustache,
4925,health/personal,nail_clippers,nail clippers,
4926,health/personal,nail_polish,nail polish,
4927,general,name,name,"call,my name is,named,names"
4928,general,names,names,
4929,health/body_parts,neck,neck,
4930,health/body_parts,necks,necks,
4931,general,nickname,nickname,
4932,general,nicknames,nicknames,
4933,health/body_parts,nose,nose,
4934,health,operation,operation,
4935,health,otoscope,otoscope,
4936,health,oximeter,oximeter,
4937,health,oxygen_mask,oxygen mask,
4938,health,oxygen_tank,oxygen tank,
4939,health,pacifier,pacifier,baby
4940,health,pain,pain,
4941,health,patch_eye,eye patch,
4942,health,patient_lift,patient lift,
4943,health,physical_therapy,physical therapy,
4944,health,pills,pills,medicine
4945,health,pimples_acne,pimples,acne
4946,health,potty_chair,potty chair,baby
4947,health,prescription,prescription,
4948,health/personal,q_tip,q tip,
4949,health,rash,rash,
4950,health/personal,razor_blade,razor blade,
4951,health/personal,razor_disposable,disposable razor,
4952,health/personal,razor_electric,electric razor,
4953,health,reflex_hammer,reflex hammer,
4954,health,repositioned_1,repositioned,reposition
4955,health,repositioned_2,repositioned,reposition
4956,health,reposition_in_bed,reposition in bed,
4957,health,respirator,respirator,
4958,health/body_parts,ribcage,rib cage,ribs
4959,health/body_parts,right_foot,right foot,
4960,health/body_parts,right_hand,right hand,
4961,health,runny_nose,runny nose,
4962,health/personal,safety_pin,safety pin,
4963,health/personal,sanitary_napkin,sanitary napkin,pad
4964,health,scar,scar,
4965,health,seizure,seizure,"attack,convulsion,fit,spasm"
4966,health,senses,senses,
4967,health,senses_1,senses,
4968,health,senses_2,senses,
4969,health/personal,shampoo,shampoo,
4970,actions/grooming,shave_electric_razor,shave,electric razor
4971,actions/grooming,shave_underarms,shave underarms,
4972,health/personal,shaving_cream,shaving cream,
4973,health,shot,shot,vaccination
4974,health/body_parts,shoulder,shoulder,
4975,health/personal,shower,shower,
4976,health/personal,showers,showers,
4977,actions/grooming,shower_wash_body,shower,"clean,wash body"
4978,health/personal,shower_wash_face,shower,wash face
4979,health/body_parts,side,side,
4980,health/body_parts,skeleton,skeleton,bones
4981,health/body_parts,skin,skin,
4982,health/body_parts,skull,skull,
4983,health,sling,sling,
4984,health/body_parts,small_intestine,small intestine,
4985,health,sneeze,sneeze,bless you
4986,health/personal,soap_4_pack,soap,
4987,health/personal,soap_bar,soap bar,
4988,health/personal,soap_bar_2,soap bar,
4989,health,sore_throat,sore throat,
4990,health/body_parts,spinal_cord,spinal cord,
4991,health,sprain,sprain,
4992,health,stethoscope,stethoscope,
4993,health,stethoscope_2,stethoscope,
4994,health,stitches,stitches,
4995,health/body_parts,stomach,stomach,"abdomen,digestion"
4996,health/body_parts,stomach_1,stomach,abdomen
4997,health/body_parts,stomach_2,stomach,"abdomen,tum,tummy"
4998,health,stomach_ache,stomach ache,
4999,health,suction,suction,
5000,health,sunburn,sunburn,
5001,health/personal,sunscreen,sunscreen,
5002,general,surname,surname,
5003,health,sweat,sweat,
5004,health/personal,tampons,tampons,
5005,health/personal,tangle_hair,hair tangle,brush
5006,health/personal,tattoo,tattoo,
5007,health,tear_1,tear,
5008,health,tear_2,tear,
5009,health/body_parts,teeth,teeth,
5010,health,therapy,therapy,
5011,health,thermometer_1,thermometer,
5012,health,thermometer_2,thermometer,
5013,health,thermometer_3,thermometer,
5014,health/body_parts,throat,throat,
5015,health/body_parts,thumb,thumb,
5016,health/body_parts,thumbs,thumbs,
5017,home,tissues,tissues,Kleenex
5018,health/body_parts,toe,toe,
5019,health/body_parts,toenail,toenail,
5020,health/body_parts,toes,toes,
5021,home,toilet_paper_1,toilet paper,
5022,home,toilet_paper_2,toilet paper,
5023,health/body_parts,tongue,tongue,
5024,health,tongue_depressor,tongue depressor,
5025,health/body_parts,tonsils,tonsils,
5026,health/body_parts,tooth,tooth,
5027,health,toothache,toothache,
5028,health,toothache_cavity,cavity,toothache
5029,health/personal,toothbrush_1,toothbrush,
5030,health/personal,toothbrush_electric,electric toothbrush,
5031,health/personal,toothpaste,toothpaste,
5032,health,trach_suction,trach suction,
5033,health,trach_tube,trach tube,
5034,health/personal,trim_nails,trim nails,
5035,health/personal,tweezers,tweezers,
5036,health/personal,urinal,urinal,
5037,health/body_parts,uterus,uterus,
5038,health,ventilator,ventilator,
5039,health,vision_low,low vision,
5040,health,vision_test,vision test,
5041,health,vitamins,vitamins,
5042,health/body_parts,waist,waist,
5043,health,walker,walker,
5044,health,wet_diaper,wet diaper,baby
5045,health,wheelchair,wheelchair,
5046,health,wheelchairs,wheelchairs,
5047,health,wheelchair_1,wheelchair,paralyzed
5048,health,wheelchair_footrest,wheelchair footrest,
5049,health,wheelchair_headrest,wheelchair headrest,
5050,health,wheelchair_power,power wheelchair,
5051,health,wheelchair_ramp,wheelchair ramp,
5052,health,wrinkles,wrinkles,
5053,health/body_parts,wrist,wrist,
5054,health,wrist_guard,wrist guard,
5055,health,x_ray,x ray,
5056,health,testing2,testing,hearing test
5057,health,injury,injury,"sling,sprain"
5058,health,injuries,injuries,
5059,health,bite_self,bite self,
5060,history_government,airforce,United States Air Force,
5061,history_government,airplane_history,airplane history,
5062,history_government,america_election,election,
5063,history_government,army_america,United States Army,
5064,history_government,army_england,english army,
5065,history_government,battle_war,battle,"invade,war"
5066,history_government,bill,bill,
5067,history_government,bill_of_rights,bill of rights,
5068,history_government,campaign,campaign,run
5069,history_government,caucus,caucus,
5070,history_government,cavalry_us,us cavalry,
5071,history_government,census,census,
5072,history_government,citizenship,citizenship,
5073,history_government,civil_war,civil war,
5074,history_government,coast_guard,coast guard,
5075,history_government,communism,communism,
5076,history_government,constitution_sign,constitution,sign
5077,history_government,declaration_of_independence,declaration of independence,
5078,history_government,declaration_of_independence_sign,declaration of independence,sign
5079,history_government,democrat,democrat,
5080,history_government,election_debate,election debate,
5081,history_government,freedom,freedom,
5082,history_government,history_american,american history,
5083,history_government,history_world,world history,
5084,history_government,law,law,rule
5085,history_government,laws,laws,
5086,history_government,liberty,liberty,
5087,history_government,medal_oam,oam medal,
5088,history_government,medal_of_freedom,medal of freedom,
5089,history_government,military,military,
5090,history_government,national_anthem,national anthem,
5091,history_government,navy,navy,
5092,history_government,parliament_canada,canadian parliament,
5093,history_government,peace,peace,
5094,history_government,peace_agreement,peace agreement,
5095,history_government,peace_talks,peace talks,
5096,history_government,political_convention,political convention,
5097,history_government,political_convention_democrat,Democratic political convention,
5098,history_government,political_convention_republican,Republican political convention,
5099,history_government,political_parties,political parties,
5100,history_government,political_parties2,political parties,
5101,history_government,republican,republican,
5102,history_government,revolutionary_war,revolutionary war,
5103,history_government,slavery,slavery,
5104,history_government,spacewalk,spacewalk,
5105,history_government,treaty,treaty,
5106,history_government,union,union,"cause,strike"
5107,history_government,votes,votes,
5108,history_government,world_war,world war,
5109,history_government,world_war2,world war,
5110,history_government,taxes_refund,tax refund,
5111,history_government,taxes_pay,pay taxes,
5112,holidays,4th_of_july,4th of july,"fourth of July,independence day"
5113,holidays,advent,advent,
5114,holidays,advent_calendar,advent calendar,
5115,holidays,aid_al_adha,aid al adha,
5116,holidays,anniversary,anniversary,
5117,holidays,anzac_day,anzac day,
5118,holidays,april_fools_day,april fools day,
5119,holidays,arbor_day,arbor day,
5120,holidays,ash_wednesday,ash wednesday,
5121,holidays,ash_wednesday_2,ash wednesday,
5122,holidays,autumn,autumn,fall
5123,holidays,birthday,birthday cake,
5124,holidays,birthday_2,birthday,
5125,holidays,birthday_candles,birthday candles,
5126,holidays,black_history_month,black history month,
5127,holidays,boxing_day,boxing day,
5128,holidays,buzzard_day,buzzard day,
5129,holidays,canada_day,canada day,
5130,holidays,canada_thanksgiving,canadian thanksgiving,
5131,holidays,cards_greeting,greeting cards,
5132,holidays,card_birthday,birthday card,
5133,holidays,card_greeting,greeting card,
5134,holidays,census_day,census day,
5135,holidays,cesar_chavez_day,cesar chavez day,
5136,holidays,chinese_new_year,Chinese new year,
5137,holidays,christmas_card,christmas card,
5138,holidays,christmas_carol,christmas carol,
5139,holidays,christmas_day,christmas day,
5140,holidays,christmas_decorations,christmas decorations,christmas craft
5141,holidays,christmas_eve,christmas eve,
5142,holidays,christmas_lights,christmas lights,
5143,holidays,christmas_ornament,christmas ornament,
5144,holidays,christmas_outdoor_decorations,christmas outdoor decorations,
5145,holidays,christmas_snow,white christmas,
5146,holidays,christmas_tree,christmas tree,
5147,holidays,christmas_truck,christmas truck,
5148,holidays,christmas_village,christmas village,
5149,holidays,cinco_de_mayo,cinco de mayo,
5150,holidays,cleanup_day,cleanup day,
5151,holidays,clean_up_australia_day,clean up australia day,
5152,holidays,columbus_day,columbus day,
5153,holidays,dye_eggs,dye eggs,
5154,holidays,earth_day,earth day,
5155,holidays,easter_basket,easter basket,
5156,holidays,easter_bunny,easter bunny,
5157,holidays,easter_chick,easter chick,
5158,holidays,easter_decorations,easter decorations,easter crafts
5159,holidays,easter_egg_1,easter egg,
5160,holidays,easter_egg_2,easter egg,
5161,holidays,easter_lilys,easter lilys,
5162,holidays,easter_sunday,easter sunday,
5163,holidays,easter_sunday2,easter Sunday,
5164,holidays,egg_hunt_1,easter egg hunt,
5165,holidays,egg_hunt_2,easter egg hunt,
5167,holidays,fat_tuesday,fat tuesday,
5168,holidays,fireworks,fireworks,
5169,holidays,flag_day,flag day,
5170,holidays,ghost,ghost,scary
5171,holidays,gingerbread_house,gingerbread house,
5172,holidays,good_friday,good friday,
5173,holidays,graduation,graduation,
5174,holidays,grandparents_day,grandparents day,
5175,holidays,green_week,green week,
5176,holidays,groundhog_day,groundhog day,
5177,holidays,halloween,halloween,
5178,holidays,hanukkah,hanukkah,
5179,holidays,high_holy_days,high holy days,
5180,holidays,symbol00005180,Hispanic heritage month,
5181,holidays,holiday,holiday,
5182,holidays,holidays,holidays,
5183,holidays,holy_week,holy week,
5184,holidays,inauguration_day,inauguration day,
5185,holidays,jack_o_lantern,jack o lantern,"halloween,pumpkin"
5186,holidays,kwanzaa,Kwanzaa,
5187,holidays,labor_day,Labor Day,
5188,holidays,lent,lent,mardi gras
5189,holidays,lucia,Lucia,
5190,holidays,make_a_difference_day,make a difference day,
5191,holidays,mardi_gras,mardi gras,
5192,holidays,mardi_gras_beads,mardi gras beads,
5193,holidays,mardi_gras_krewe,mardi gras krewe,
5194,holidays,mardi_gras_krewes,mardi gras krewes,
5195,holidays,martin_luther_king_day,martin luther king day,
5196,holidays,mask,mask,mardi gras
5197,holidays,memorial_day,memorial day,
5198,holidays,menorah,menorah,
5199,holidays,mistletoe,mistletoe,"christmas,kiss"
5200,holidays,mothers_day,mothers day,
5201,holidays,new_years_day,new years day,
5202,holidays,new_years_eve,new years eve,
5203,holidays,passover,passover,
5204,holidays,patriot_day,patriot day,
5205,holidays,police_week,police week,
5206,holidays,popcorn_month,popcorn month,
5207,holidays,presidents_day,presidents day,
5208,holidays,ramadan,ramadan,
5209,holidays,ramadan_2,ramadan,
5210,holidays,rosh_hashanah,rosh hashanah,
5211,holidays,simchat_torah,simchat torah,
5213,holidays,stocking,stocking,christmas
5214,holidays,symbol00005214,st patrick s day,
5215,holidays,st_patrick_s_day_2,st patrick s day,
5216,holidays,sukkot,sukkot,
5217,holidays,sweden_day,sweden day,
5218,holidays,thanksgiving,thanksgiving,
5219,holidays,thanksgiving_turkey,thanksgiving turkey,
5220,holidays,trick_or_treat_1,trick or treat,halloween
5221,holidays,trick_or_treat_2,trick or treat,halloween
5222,holidays,valentine_s_day,valentine s day,
5223,holidays,symbol00005223,veterans day,
5224,holidays,victoria_day,victoria day,
5225,holidays,waitangi_day,waitangi day,
5226,holidays,winnie_the_pooh_day,winnie the pooh day,
5227,holidays,world_book_day,world book day,
5228,holidays,wreath,wreath,christmas
5229,holidays,symbol00005229,yom kippur,
5230,home,air_conditioning,air conditioning,
5231,home,appliances_small,appliances,electric appliances
5232,home,ashtray,ashtray,
5233,home/tools,awl,awl,tools
5234,home/tools,axe,axe,"ax,tools"
5235,home/kitchen,baby_bottle,baby bottle,"baby,kitchen"
5236,home/kitchen,bags_paper,paper bags,"brown bags,kitchen,lunch bags"
5237,home/kitchen,bag_paper,paper bag,"brown bag,kitchen,lunch bag,paper bag open"
5238,home/kitchen,bag_zip_top,zip top bag,"kitchen,plastic bag,sandwich bag"
5239,home/tools,bandsaw,bandsaw,tools
5240,home,basket,basket,
5241,home,basket_2,basket,
5242,home,bathroomroom,bathroom,bathhouse
5243,home,bathtub,bathtub,bath
5244,home,bath_mat,bath mat,
5245,home,batteries,batteries,
5246,home,battery,battery,
5247,home/furniture,beach_chair,beach chair,furniture
5248,home/kitchen,beaters,beaters,kitchen
5249,home/furniture,bed,bed,furniture
5250,home,bedroom,bedroom,
5251,home,bedrooms,bedrooms,
5252,home/kitchen,bib,bib,"baby,kitchen"
5253,home,blanket,blanket,"bed cover,bed linen"
5254,home/furniture,book_shelf,bookshelf,"bookshelves,furniture,shelves"
5255,home/kitchen,bottle_opener,bottle opener,kitchen
5256,home/kitchen,bottle,bottle,kitchen
5257,home,box,box,carton
5258,home,boxes,boxes,cartons
5259,home,box_closed,closed box,package
5260,home,box_open,open box,"carton,container"
5261,home,box_shoe,shoe box,
5262,home,box_tin,tin box,
5263,home/kitchen,bread_maker,bread maker,kitchen
5264,home,breaker_switches,breaker switches,breaker box
5265,home,broom,broom,
5266,home,brooms,brooms,
5267,home,bubble_bath,bubble bath,
5268,home,bucket,bucket,"pail,paint can"
5271,home,buckets,buckets,pails
5272,home,bucket_1,bucket,pail
5273,home,bucket_2,bucket,pail
5274,home,bucket_3,bucket,pail
5275,home,bucket_4,bucket,pail
5276,home,bucket_5,bucket,pail
5277,home,bug_spray,bug spray,"insect repellent,insecticide"
5278,school,bulletin_board,bulletin board,
5279,home,candle,candle,
5280,home/kitchen,can_opener_1,can opener,kitchen
5281,home/kitchen,can_opener_2,can opener,"electric can opener,kitchen"
5282,home/kitchen,can_opener_3,can opener,kitchen
5283,home/furniture,card_table,card table,furniture
5284,home,carpet_cleaner,carpet cleaner,
5285,home,car_wax,car wax,
5286,home/kitchen,casserole_dish,casserole dish,"kitchen,pan"
5287,home/tools,caulking_gun,caulking gun,tools
5288,home/tools,caulking_guns,caulking guns,tools
5289,home,ceiling,ceiling,
5290,home,ceiling_fan,ceiling fan,
5291,home/tools,chainsaw,chainsaw,tools
5292,home/tools,chainsaws,chainsaws,tools
5293,home/furniture,chair,chair,furniture
5294,home/furniture,chairs,chairs,furniture
5295,home/tools,chisel,chisel,tools
5296,home/tools,chisels,chisels,tools
5297,home/tools,clamp,clamp,tools
5298,home,cleaner,cleaner,
5299,home,cleanser,cleanser,"cleaning powder,scouring powder"
5300,home/kitchen,clean_dishes,clean dishes,kitchen
5301,home/yard,clippers,clippers,tools
5302,home,clock,clock,"alarm clock,time"
5303,home,clocks,clocks,"alarm clocks,time"
5304,home,clothespin_1,clothespin,
5305,home,clothespin_2,clothespin,
5306,home,coasters,coasters,
5307,home,coaster_set,coaster set,
5308,home/kitchen,coffee_filter,coffee filter,kitchen
5309,home/kitchen,coffee_maker_1,coffee maker,kitchen
5310,home/kitchen,coffee_maker_2,coffee maker,kitchen
5311,home/furniture,coffee_table_1,coffee table,furniture
5312,home/furniture,coffee_table_2,coffee table,furniture
5313,home/furniture,coffee_table_3,coffee table,furniture
5314,home/kitchen,colander,colander,"kitchen,strainer"
5315,home/kitchen,cookie_cutter,cookie cutter,kitchen
5316,home/kitchen,cookie_cutters,cookie cutters,kitchen
5317,home/kitchen,cookie_jar,cookie jar,kitchen
5318,home/kitchen,cookie_sheets_1,cookie sheets,kitchen
5319,home/kitchen,cookie_sheets_2,cookie sheets,"kitchen,pan"
5320,home/kitchen,cookie_sheet_1,cookie sheet,"kitchen,pan"
5321,home/kitchen,cookie_sheet_2,cookie sheet,"kitchen,pan"
5322,home/kitchen,cookware,cookware,"kitchen,pans"
5323,home,cooler,cooler,"cold storage,ice chest"
5324,home,cord,cord,
5325,home/kitchen,corer,corer,kitchen
5326,home/furniture,couch,couch,"furniture,sofa"
5327,home/kitchen,counter,counter,kitchen
5328,home/furniture,crib,crib,"baby,furniture"
5329,home/kitchen,crockpot,crockpot,"crock pot,kitchen,slow cooker"
5330,home/furniture,cubbies,cubbies,furniture
5331,home/kitchen,cup,cup,kitchen
5332,home/furniture,cupboard,cupboard,"cabinet,furniture"
5333,home/kitchen,cupcake_liner,cupcake liner,kitchen
5334,home/kitchen,cups,cups,kitchen
5335,home,curtains,curtains,"drapery,drapes,window covering"
5336,home/kitchen,cutting_board_1,cutting board,kitchen
5337,home/kitchen,cutting_board_2,cutting board,kitchen
5338,home/furniture,desk_1,desk,furniture
5339,home/furniture,desk_2,desk,furniture
5340,home/furniture,desk_3,desk,furniture
5341,home/furniture,dining_table,dining table,"breakfast table,furniture"
5342,home/kitchen,dirty_dishes,dirty dishes,kitchen
5343,home/kitchen,dishes_1,dishes,kitchen
5344,home/kitchen,dishes_2,dishes,kitchen
5345,home/kitchen,dish_pan,dishpan,kitchen
5346,home/kitchen,dish_rack,dish rack,kitchen
5347,home/kitchen,dish_rag,dishrag,"dish towel,kitchen,rag"
5348,home/kitchen,dish_soap,dish soap,kitchen
5349,home/kitchen,dish_washer,dishwasher,kitchen
5350,home/kitchen,dish_washer_soap,dishwasher soap,kitchen
5351,home,dome,dome,
5352,home,door,door,
5353,home,doorbell,doorbell,
5354,home,door_knob_1,door knob,
5355,home,door_knob_2,door knob,
5356,home,drain_1,drain,
5357,home,drain_2,drain,
5358,home,drain_sink,drain,
5359,home/furniture,drawer_1,drawer,furniture
5360,home/furniture,drawer_2,drawer,furniture
5361,home/furniture,dresser_1,dresser,furniture
5362,home/tools,drill,drill,tools
5363,home/tools,drills,drills,tools
5364,home/yard,driveway,driveway,
5365,home,dryer_1,dryer,clothes dryer
5366,home,dryer_2,dryer,clothes dryer
5367,home,dustbuster,dustbuster,"hand vac,handheld vacuum"
5368,home,dust_pan,dust pan,
5369,home,exercise_bike,exercise bike,stationary bike
5370,home,exercise_mat,exercise mat,
5371,home,exercise_weights,exercise weights,"dumbbells,strength training"
5372,home,fan_appliance,fan,
5373,technology,fax_machine,fax machine,
5374,home/yard,fence_chain_link,chain link fence,
5375,home/yard,fence_wood,wood fence,
5376,home,fireplace_1,fireplace,
5377,home,fireplace_2,fireplace,
5378,home/tools,flashlight,flashlight,tools
5379,home,floor,floor,
5380,home/yard,flower_box,flower box,
5381,home/kitchen,foil,foil,kitchen
5382,home/furniture,folding_chair,folding chair,furniture
5383,home/furniture,folding_chairs,folding chairs,furniture
5384,home/kitchen,food_grater,food grater,"cheese grater,kitchen"
5385,home/kitchen,food_mill,food mill,"grinder,kitchen"
5386,home/kitchen,food_processor,food processor,kitchen
5387,home/kitchen,fork,fork,"kitchen,utensil"
5388,home,frame,frame,picture frame
5389,home/kitchen,freezer,freezer,kitchen
5390,home/kitchen,frying_pan,frying pan,"kitchen,pan,skillet"
5391,home/kitchen,frying_pan_2,frying pan,"kitchen,pan,skillet"
5392,home/kitchen,funnel,funnel,kitchen
5393,home/furniture,furniture,furniture,
5394,home/kitchen,glass,glass,kitchen
5395,home/kitchen,glasses,glasses,kitchen
5396,home/kitchen,glasses_2,glasses,kitchen
5397,home/kitchen,glass_2,glass,kitchen
5398,home/yard,grill_1,grill,"barbeque,gas grill"
5399,home/yard,grill_2,grill,"barbeque,charcoal grill"
5400,home/tools,hammers_1,hammers,tools
5401,home/tools,hammers_2,hammers,tools
5402,home/tools,hammer_1,hammer,tools
5403,home/tools,hammer_2,hammer,tools
5404,home/kitchen,hand_mixer_1,hand mixer,kitchen
5405,home/kitchen,hand_mixer_2,hand mixer,kitchen
5406,home/yard,hand_shovel,shovel,"tools,trowel"
5407,home,hand_soap,hand soap,handsoap
5408,home,hanger,hanger,
5409,home/yard,hatchet,hatchet,tools
5410,home/yard,hedge,hedge,"bushes,shrubs"
5411,home/furniture,high_chair,highchair,"baby,furniture"
5412,home/yard,hoe,hoe,tools
5413,home/yard,hose_1,hose,garden hose
5414,home/yard,hose_2,hose,garden hose
5415,home/kitchen,hot_pad,hot pad,"kitchen,pot holder"
5416,home,house_alarm,house alarm,security system
5417,home,house_alarm_push_button,set house alarm,"arm,security system"
